0.10000000000000001,0.11747430249632893,0.10000000000000001,-500.62,-419.83,-64.07,-1.0
0.10000000000000001,0.11747430249632893,0.15000000000000002,-539.42,-490.8,-74.37,-1.0
0.10000000000000001,0.11747430249632893,0.20000000000000001,-558.7,-525.29,-189.4,-1.0
0.10000000000000001,0.11747430249632893,0.25,-569.06,-563.37,-209.57,-1.0
0.10000000000000001,0.11747430249632893,0.30000000000000004,-577.57,-577.57,-345.82,-1.0
0.10000000000000001,0.11747430249632893,0.34999999999999998,-582.48,-564.89,-360.86,-1.0
0.10000000000000001,0.11747430249632893,0.40000000000000002,-585.46,-585.46,-362.25,-1.0
0.10000000000000001,0.11747430249632893,0.45000000000000007,-588.78,-588.78,-476.71,-1.0
0.10000000000000001,0.11747430249632893,0.5,-591.68,-579.88,-407.75,-1.0
0.10000000000000001,0.11747430249632893,0.55000000000000004,-593.58,-587.65,-486.48,-1.0
0.10000000000000001,0.11747430249632893,0.59999999999999998,-594.58,-594.58,-499.06,-1.0
0.10000000000000001,0.11747430249632893,0.65000000000000002,-596.06,-596.06,-536.13,-1.0
0.10000000000000001,0.11747430249632893,0.70000000000000007,-597.21,-597.21,-543.34,-1.0
0.10000000000000001,0.11747430249632893,0.75,-597.94,-597.94,-579.95,-1.0
0.10000000000000001,0.11747430249632893,0.80000000000000004,-598.7,-598.7,-592.69,-1.0
0.10000000000000001,0.11747430249632893,0.84999999999999998,-599.25,-599.25,-587.23,-1.0
0.10000000000000001,0.11747430249632893,0.90000000000000002,-600.02,-600.02,-593.99,-1.0
0.15000000000000002,0.1907514450867052,0.10000000000000001,-452.53,-379.59,-21.42,-1.0
0.15000000000000002,0.1907514450867052,0.15000000000000002,-491.02,-466.33,-68.12,-1.0
0.15000000000000002,0.1907514450867052,0.20000000000000001,-510.71,-469.41,-65.38,-1.0
0.15000000000000002,0.1907514450867052,0.25,-524.1,-492.59,-124.98,-1.0
0.15000000000000002,0.1907514450867052,0.30000000000000004,-531.46,-504.8,-195.61,-1.0
0.15000000000000002,0.1907514450867052,0.34999999999999998,-536.84,-520.63,-235.45,-1.0
0.15000000000000002,0.1907514450867052,0.40000000000000002,-541.38,-519.67,-204.95,-1.0
0.15000000000000002,0.1907514450867052,0.45000000000000007,-545.7,-534.91,-266.84,-1.0
0.15000000000000002,0.1907514450867052,0.5,-548.34,-537.35,-267.83,-1.0
0.15000000000000002,0.1907514450867052,0.55000000000000004,-550.39,-544.83,-318.28,-1.0
0.15000000000000002,0.1907514450867052,0.59999999999999998,-552.37,-552.37,-364.02,-1.0
0.15000000000000002,0.1907514450867052,0.65000000000000002,-554.13,-554.13,-304.18,-1.0
0.15000000000000002,0.1907514450867052,0.70000000000000007,-555.36,-555.36,-404.92,-1.0
0.15000000000000002,0.1907514450867052,0.75,-556.41,-556.41,-439.16,-1.0
0.15000000000000002,0.1907514450867052,0.80000000000000004,-557.52,-557.52,-434.53,-1.0
0.15000000000000002,0.1907514450867052,0.84999999999999998,-558.41,-558.41,-468.73,-1.0
0.15000000000000002,0.1907514450867052,0.90000000000000002,-558.8,-558.8,-536.42,-1.0
0.20000000000000001,0.2485294117647059,0.10000000000000001,-403.51,-302.12,-15.09,-1.0
0.20000000000000001,0.2485294117647059,0.15000000000000002,-438.84,-386.32,-78.0,-1.0
0.20000000000000001,0.2485294117647059,0.20000000000000001,-459.78,-427.4,-68.16,-1.0
0.20000000000000001,0.2485294117647059,0.25,-471.71,-462.22,-112.15,-1.0
0.20000000000000001,0.2485294117647059,0.30000000000000004,-479.88,-475.05,-123.85,-1.0
0.20000000000000001,0.2485294117647059,0.34999999999999998,-486.12,-476.29,-164.46,-1.0
0.20000000000000001,0.2485294117647059,0.40000000000000002,-490.49,-480.66,-175.32,-1.0
0.20000000000000001,0.2485294117647059,0.45000000000000007,-493.81,-483.89,-260.92,-1.0
0.20000000000000001,0.2485294117647059,0.5,-496.92,-491.92,-242.81,-1.0
0.20000000000000001,0.2485294117647059,0.55000000000000004,-499.44,-494.38,-243.74,-1.0
0.20000000000000001,0.2485294117647059,0.59999999999999998,-501.92,-501.92,-280.07,-1.0
0.20000000000000001,0.2485294117647059,0.65000000000000002,-503.49,-498.37,-291.33,-1.0
0.20000000000000001,0.2485294117647059,0.70000000000000007,-504.99,-504.99,-332.6,-1.0
0.20000000000000001,0.2485294117647059,0.75,-506.26,-501.18,-353.84,-1.0
0.20000000000000001,0.2485294117647059,0.80000000000000004,-507.61,-507.61,-415.95,-1.0
0.20000000000000001,0.2485294117647059,0.84999999999999998,-508.4,-508.4,-457.31,-1.0
0.20000000000000001,0.2485294117647059,0.90000000000000002,-509.5,-509.5,-478.81,-1.0
0.25,0.32819722650231126,0.10000000000000001,-76.54,-272.37,-19.0,-1.0
0.25,0.32819722650231126,0.15000000000000002,-161.59,-342.8,-80.19,-1.0
